DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,44531,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
t850,1.106,5,5.593,5.983,1.106,2.213,3.319,2.213,3.381
t851,1.109,5,5.602,5.991,1.109,2.217,3.326,2.217,3.385
t852,1.111,5,5.61,5.999,1.111,2.222,3.333,2.222,3.388
t853,1.113,5,5.619,6.007,1.113,2.226,3.339,2.226,3.392
t854,1.115,5,5.627,6.016,1.115,2.231,3.346,2.231,3.396
t855,1.118,5,5.635,6.024,1.118,2.235,3.353,2.235,3.4
t856,1.12,5,5.644,6.032,1.12,2.24,3.36,2.24,3.404
t857,1.122,5,5.652,6.04,1.122,2.245,3.367,2.245,3.408
t858,1.125,5,5.661,6.048,1.125,2.249,3.374,2.249,3.412
t859,1.127,5,5.669,6.057,1.127,2.254,3.38,2.254,3.416
t860,1.129,5,5.678,6.065,1.129,2.258,3.387,2.258,3.419
t861,1.131,5,5.686,6.073,1.131,2.263,3.394,2.263,3.423
t862,1.134,5,5.695,6.081,1.134,2.267,3.401,2.267,3.427
t863,1.136,5,5.703,6.089,1.136,2.272,3.408,2.272,3.431
t864,1.138,5,5.711,6.098,1.138,2.276,3.415,2.276,3.435
t865,1.141,5,5.72,6.106,1.141,2.281,3.422,2.281,3.439
t866,1.143,5,5.728,6.114,1.143,2.286,3.428,2.286,3.443
t867,1.145,5,5.737,6.122,1.145,2.29,3.435,2.29,3.447
t868,1.147,5,5.745,6.13,1.147,2.295,3.442,2.295,3.451
t869,1.15,5,5.754,6.139,1.15,2.299,3.449,2.299,3.454
t870,1.152,5,5.762,6.147,1.152,2.304,3.456,2.304,3.458
t871,1.154,5,5.771,6.155,1.154,2.308,3.463,2.308,3.462
t872,1.156,5,5.779,6.163,1.156,2.313,3.469,2.313,3.466
t873,1.159,5,5.787,6.172,1.159,2.318,3.476,2.318,3.47
t874,1.161,5,5.796,6.18,1.161,2.322,3.483,2.322,3.474
t875,1.163,5,5.804,6.188,1.163,2.327,3.49,2.327,3.478
t876,1.166,5,5.813,6.196,1.166,2.331,3.497,2.331,3.482
t877,1.168,5,5.821,6.204,1.168,2.336,3.504,2.336,3.485
t878,1.17,5,5.83,6.213,1.17,2.34,3.51,2.34,3.489
t879,1.172,5,5.838,6.221,1.172,2.345,3.517,2.345,3.493
t880,1.175,5,5.846,6.229,1.175,2.349,3.524,2.349,3.497
t881,1.177,5,5.855,6.237,1.177,2.354,3.531,2.354,3.501
t882,1.179,5,5.863,6.245,1.179,2.359,3.538,2.359,3.505
t883,1.182,5,5.872,6.254,1.182,2.363,3.545,2.363,3.509
t884,1.184,5,5.88,6.262,1.184,2.368,3.552,2.368,3.513
t885,1.186,5,5.889,6.27,1.186,2.372,3.558,2.372,3.516
t886,1.188,5,5.897,6.278,1.188,2.377,3.565,2.377,3.52
t887,1.191,5,5.906,6.286,1.191,2.381,3.572,2.381,3.524
t888,1.193,5,5.914,6.295,1.193,2.386,3.579,2.386,3.528
t889,1.195,5,5.922,6.303,1.195,2.391,3.586,2.391,3.532
t890,1.198,5,5.931,6.311,1.198,2.395,3.593,2.395,3.536
t891,1.2,5,5.939,6.319,1.2,2.4,3.599,2.4,3.54
t892,1.202,5,5.948,6.328,1.202,2.404,3.606,2.404,3.544
t893,1.204,5,5.956,6.336,1.204,2.409,3.613,2.409,3.547
t894,1.207,5,5.965,6.344,1.207,2.413,3.62,2.413,3.551
t895,1.209,5,5.973,6.352,1.209,2.418,3.627,2.418,3.555
t896,1.211,5,5.982,6.36,1.211,2.422,3.634,2.422,3.559
t897,1.214,5,5.99,6.369,1.214,2.427,3.641,2.427,3.563
t898,1.216,5,5.998,6.377,1.216,2.432,3.647,2.432,3.567
t899,1.218,5,6.007,6.385,1.218,2.436,3.654,2.436,3.571
t900,1.22,5,6.015,6.393,1.22,2.441,3.661,2.441,3.575
t901,1.223,5,6.024,6.401,1.223,2.445,3.668,2.445,3.578
t902,1.225,5,6.032,6.41,1.225,2.45,3.675,2.45,3.582
t903,1.227,5,6.041,6.418,1.227,2.454,3.682,2.454,3.586
t904,1.229,5,6.049,6.426,1.229,2.459,3.688,2.459,3.59
t905,1.232,5,6.057,6.434,1.232,2.464,3.695,2.464,3.594
t906,1.234,5,6.066,6.443,1.234,2.468,3.702,2.468,3.598
t907,1.236,5,6.074,6.451,1.236,2.473,3.709,2.473,3.602
t908,1.239,5,6.083,6.459,1.239,2.477,3.716,2.477,3.606
t909,1.241,5,6.091,6.467,1.241,2.482,3.723,2.482,3.609
t910,1.243,5,6.1,6.475,1.243,2.486,3.729,2.486,3.613
t911,1.245,5,6.108,6.484,1.245,2.491,3.736,2.491,3.617
t912,1.248,5,6.117,6.492,1.248,2.495,3.743,2.495,3.621
t913,1.25,5,6.125,6.5,1.25,2.5,3.75,2.5,3.625
t914,1.252,5,6.133,6.508,1.252,2.505,3.757,2.505,3.629
t915,1.255,5,6.142,6.516,1.255,2.509,3.764,2.509,3.633
t916,1.257,5,6.15,6.525,1.257,2.514,3.771,2.514,3.637
t917,1.259,5,6.159,6.533,1.259,2.518,3.777,2.518,3.641
t918,1.261,5,6.167,6.541,1.261,2.523,3.784,2.523,3.644
t919,1.264,5,6.176,6.549,1.264,2.527,3.791,2.527,3.648
t920,1.266,5,6.184,6.557,1.266,2.532,3.798,2.532,3.652
t921,1.268,5,6.193,6.566,1.268,2.536,3.805,2.536,3.656
t922,1.271,5,6.201,6.574,1.271,2.541,3.812,2.541,3.66
t923,1.273,5,6.209,6.582,1.273,2.546,3.818,2.546,3.664
t924,1.275,5,6.218,6.59,1.275,2.55,3.825,2.55,3.668
t925,1.277,5,6.226,6.599,1.277,2.555,3.832,2.555,3.672
t926,1.28,5,6.235,6.607,1.28,2.559,3.839,2.559,3.675
t927,1.282,5,6.243,6.615,1.282,2.564,3.846,2.564,3.679
t928,1.284,5,6.252,6.623,1.284,2.568,3.853,2.568,3.683
t929,1.286,5,6.26,6.631,1.286,2.573,3.859,2.573,3.687
t930,1.289,5,6.268,6.64,1.289,2.578,3.866,2.578,3.691
t931,1.291,5,6.277,6.648,1.291,2.582,3.873,2.582,3.695
t932,1.293,5,6.285,6.656,1.293,2.587,3.88,2.587,3.699
t933,1.296,5,6.294,6.664,1.296,2.591,3.887,2.591,3.703
t934,1.298,5,6.302,6.672,1.298,2.596,3.894,2.596,3.706
t935,1.3,5,6.311,6.681,1.3,2.6,3.901,2.6,3.71
t936,1.302,5,6.319,6.689,1.302,2.605,3.907,2.605,3.714
t937,1.305,5,6.328,6.697,1.305,2.609,3.914,2.609,3.718
t938,1.307,5,6.336,6.705,1.307,2.614,3.921,2.614,3.722
t939,1.309,5,6.344,6.714,1.309,2.619,3.928,2.619,3.726
t940,1.312,5,6.353,6.722,1.312,2.623,3.935,2.623,3.73
t941,1.314,5,6.361,6.73,1.314,2.628,3.942,2.628,3.734
t942,1.316,5,6.37,6.738,1.316,2.632,3.948,2.632,3.737
t943,1.318,5,6.378,6.746,1.318,2.637,3.955,2.637,3.741
t944,1.321,5,6.387,6.755,1.321,2.641,3.962,2.641,3.745
t945,1.323,5,6.395,6.763,1.323,2.646,3.969,2.646,3.749
t946,1.325,5,6.404,6.771,1.325,2.651,3.976,2.651,3.753
t947,1.328,5,6.412,6.779,1.328,2.655,3.983,2.655,3.757
t948,1.33,5,6.42,6.787,1.33,2.66,3.99,2.66,3.761
t949,1.332,5,6.429,6.796,1.332,2.664,3.996,2.664,3.765
t950,1.334,5,6.437,6.804,1.334,2.669,4.003,2.669,3.768
t951,1.337,5,6.446,6.812,1.337,2.673,4.01,2.673,3.772
t952,1.339,5,6.454,6.82,1.339,2.678,4.017,2.678,3.776
t953,1.341,5,6.463,6.828,1.341,2.682,4.024,2.682,3.78
t954,1.344,5,6.471,6.837,1.344,2.687,4.031,2.687,3.784
t955,1.346,5,6.479,6.845,1.346,2.692,4.037,2.692,3.788
t956,1.348,5,6.488,6.853,1.348,2.696,4.044,2.696,3.792
t957,1.35,5,6.496,6.861,1.35,2.701,4.051,2.701,3.796
t958,1.353,5,6.505,6.87,1.353,2.705,4.058,2.705,3.799
t959,1.355,5,6.513,6.878,1.355,2.71,4.065,2.71,3.803
t960,1.357,5,6.522,6.886,1.357,2.714,4.072,2.714,3.807
t961,1.359,5,6.53,6.894,1.359,2.719,4.078,2.719,3.811
t962,1.362,5,6.539,6.902,1.362,2.724,4.085,2.724,3.815
t963,1.364,5,6.547,6.911,1.364,2.728,4.092,2.728,3.819
t964,1.366,5,6.555,6.919,1.366,2.733,4.099,2.733,3.823
t965,1.369,5,6.564,6.927,1.369,2.737,4.106,2.737,3.827
t966,1.371,5,6.572,6.935,1.371,2.742,4.113,2.742,3.831
t967,1.373,5,6.581,6.943,1.373,2.746,4.12,2.746,3.834
t968,1.375,5,6.589,6.952,1.375,2.751,4.126,2.751,3.838
t969,1.378,5,6.598,6.96,1.378,2.755,4.133,2.755,3.842
t970,1.38,5,6.606,6.968,1.38,2.76,4.14,2.76,3.846
t971,1.382,5,6.615,6.976,1.382,2.765,4.147,2.765,3.85
t972,1.385,5,6.623,6.984,1.385,2.769,4.154,2.769,3.854
t973,1.387,5,6.631,6.993,1.387,2.774,4.161,2.774,3.858
t974,1.389,5,6.64,7.001,1.389,2.778,4.167,2.778,3.862
t975,1.391,5,6.648,7.009,1.391,2.783,4.174,2.783,3.865
t976,1.394,5,6.657,7.017,1.394,2.787,4.181,2.787,3.869
t977,1.396,5,6.665,7.026,1.396,2.792,4.188,2.792,3.873
t978,1.398,5,6.674,7.034,1.398,2.797,4.195,2.797,3.877
t979,1.401,5,6.682,7.042,1.401,2.801,4.202,2.801,3.881
t980,1.403,5,6.69,7.05,1.403,2.806,4.208,2.806,3.885
t981,1.405,5,6.699,7.058,1.405,2.81,4.215,2.81,3.889
t982,1.407,5,6.707,7.067,1.407,2.815,4.222,2.815,3.893
t983,1.41,5,6.716,7.075,1.41,2.819,4.229,2.819,3.896
t984,1.412,5,6.724,7.083,1.412,2.824,4.236,2.824,3.9
t985,1.414,5,6.733,7.091,1.414,2.828,4.243,2.828,3.904
t986,1.417,5,6.741,7.099,1.417,2.833,4.25,2.833,3.908
t987,1.419,5,6.75,7.108,1.419,2.838,4.256,2.838,3.912
t988,1.421,5,6.758,7.116,1.421,2.842,4.263,2.842,3.916
t989,1.423,5,6.766,7.124,1.423,2.847,4.27,2.847,3.92
t990,1.426,5,6.775,7.132,1.426,2.851,4.277,2.851,3.924
t991,1.428,5,6.783,7.141,1.428,2.856,4.284,2.856,3.927
t992,1.43,5,6.792,7.149,1.43,2.86,4.291,2.86,3.931
t993,1.432,5,6.8,7.157,1.432,2.865,4.297,2.865,3.935
t994,1.435,5,6.809,7.165,1.435,2.87,4.304,2.87,3.939
t995,1.437,5,6.817,7.173,1.437,2.874,4.311,2.874,3.943
t996,1.439,5,6.826,7.182,1.439,2.879,4.318,2.879,3.947
t997,1.442,5,6.834,7.19,1.442,2.883,4.325,2.883,3.951
t998,1.444,5,6.842,7.198,1.444,2.888,4.332,2.888,3.955
t999,1.446,5,6.851,7.206,1.446,2.892,4.339,2.892,3.958
t1000,1.448,5,6.859,7.214,1.448,2.897,4.345,2.897,3.962
t1001,1.451,5,6.868,7.223,1.451,2.901,4.352,2.901,3.966
t1002,1.453,5,6.876,7.231,1.453,2.906,4.359,2.906,3.97
t1003,1.455,5,6.885,7.239,1.455,2.911,4.366,2.911,3.974
t1004,1.458,5,6.893,7.247,1.458,2.915,4.373,2.915,3.978
t1005,1.46,5,6.901,7.255,1.46,2.92,4.38,2.92,3.982
t1006,1.462,5,6.91,7.264,1.462,2.924,4.386,2.924,3.986
t1007,1.464,5,6.918,7.272,1.464,2.929,4.393,2.929,3.99
t1008,1.467,5,6.927,7.28,1.467,2.933,4.4,2.933,3.993
t1009,1.469,5,6.935,7.288,1.469,2.938,4.407,2.938,3.997
t1010,1.471,5,6.944,7.297,1.471,2.943,4.414,2.943,4.001
t1011,1.474,5,6.952,7.305,1.474,2.947,4.421,2.947,4.005
t1012,1.476,5,6.961,7.313,1.476,2.952,4.427,2.952,4.009
t1013,1.478,5,6.969,7.321,1.478,2.956,4.434,2.956,4.013
t1014,1.48,5,6.977,7.329,1.48,2.961,4.441,2.961,4.017
t1015,1.483,5,6.986,7.338,1.483,2.965,4.448,2.965,4.021
t1016,1.485,5,6.994,7.346,1.485,2.97,4.455,2.97,4.024
t1017,1.487,5,7.003,7.354,1.487,2.974,4.462,2.974,4.028
t1018,1.49,5,7.011,7.362,1.49,2.979,4.469,2.979,4.032
t1019,1.492,5,7.02,7.37,1.492,2.984,4.475,2.984,4.036
t1020,1.494,5,7.028,7.379,1.494,2.988,4.482,2.988,4.04
t1021,1.496,5,7.036,7.387,1.496,2.993,4.489,2.993,4.044
t1022,1.499,5,7.045,7.395,1.499,2.997,4.496,2.997,4.048
t1023,1.501,5,7.053,7.403,1.501,3.002,4.503,3.002,4.052
t1024,1.503,5,7.062,7.411,1.503,3.006,4.51,3.006,4.055
t1025,1.505,5,7.07,7.42,1.505,3.011,4.516,3.011,4.059
t1026,1.508,5,7.079,7.428,1.508,3.016,4.523,3.016,4.063
t1027,1.51,5,7.087,7.436,1.51,3.02,4.53,3.02,4.067
t1028,1.512,5,7.096,7.444,1.512,3.025,4.537,3.025,4.071
t1029,1.515,5,7.104,7.453,1.515,3.029,4.544,3.029,4.075
t1030,1.517,5,7.112,7.461,1.517,3.034,4.551,3.034,4.079
t1031,1.519,5,7.121,7.469,1.519,3.038,4.557,3.038,4.083
t1032,1.521,5,7.129,7.477,1.521,3.043,4.564,3.043,4.086
t1033,1.524,5,7.138,7.485,1.524,3.047,4.571,3.047,4.09
t1034,1.526,5,7.146,7.494,1.526,3.052,4.578,3.052,4.094
t1035,1.528,5,7.155,7.502,1.528,3.057,4.585,3.057,4.098
t1036,1.531,5,7.163,7.51,1.531,3.061,4.592,3.061,4.102
t1037,1.533,5,7.172,7.518,1.533,3.066,4.599,3.066,4.106
t1038,1.535,5,7.18,7.526,1.535,3.07,4.605,3.07,4.11
t1039,1.537,5,7.188,7.535,1.537,3.075,4.612,3.075,4.114
t1040,1.54,5,7.197,7.543,1.54,3.079,4.619,3.079,4.117
t1041,1.542,5,7.205,7.551,1.542,3.084,4.626,3.084,4.121
t1042,1.544,5,7.214,7.559,1.544,3.089,4.633,3.089,4.125
t1043,1.547,5,7.222,7.568,1.547,3.093,4.64,3.093,4.129
t1044,1.549,5,7.231,7.576,1.549,3.098,4.646,3.098,4.133
t1045,1.551,5,7.239,7.584,1.551,3.102,4.653,3.102,4.137
t1046,1.553,5,7.247,7.592,1.553,3.107,4.66,3.107,4.141
t1047,1.556,5,7.256,7.6,1.556,3.111,4.667,3.111,4.145
t1048,1.558,5,7.264,7.609,1.558,3.116,4.674,3.116,4.148
t1049,1.56,5,7.273,7.617,1.56,3.12,4.681,3.12,4.152
t1050,1.562,5,7.281,7.625,1.562,3.125,4.688,3.125,4.156
t1051,1.565,5,7.29,7.633,1.565,3.13,4.694,3.13,4.16
t1052,1.567,5,7.298,7.641,1.567,3.134,4.701,3.134,4.164
t1053,1.569,5,7.307,7.65,1.569,3.139,4.708,3.139,4.168
t1054,1.572,5,7.315,7.658,1.572,3.143,4.715,3.143,4.172
t1055,1.574,5,7.323,7.666,1.574,3.148,4.722,3.148,4.176
t1056,1.576,5,7.332,7.674,1.576,3.152,4.729,3.152,4.18
t1057,1.578,5,7.34,7.682,1.578,3.157,4.735,3.157,4.183
t1058,1.581,5,7.349,7.691,1.581,3.161,4.742,3.161,4.187
t1059,1.583,5,7.357,7.699,1.583,3.166,4.749,3.166,4.191
t1060,1.585,5,7.366,7.707,1.585,3.171,4.756,3.171,4.195
t1061,1.588,5,7.374,7.715,1.588,3.175,4.763,3.175,4.199
t1062,1.59,5,7.383,7.724,1.59,3.18,4.77,3.18,4.203
t1063,1.592,5,7.391,7.732,1.592,3.184,4.776,3.184,4.207
t1064,1.594,5,7.399,7.74,1.594,3.189,4.783,3.189,4.211
t1065,1.597,5,7.408,7.748,1.597,3.193,4.79,3.193,4.214
t1066,1.599,5,7.416,7.756,1.599,3.198,4.797,3.198,4.218
t1067,1.601,5,7.425,7.765,1.601,3.203,4.804,3.203,4.222
t1068,1.604,5,7.433,7.773,1.604,3.207,4.811,3.207,4.226
t1069,1.606,5,7.442,7.781,1.606,3.212,4.818,3.212,4.23
t1070,1.608,5,7.45,7.789,1.608,3.216,4.824,3.216,4.234
t1071,1.61,5,7.458,7.797,1.61,3.221,4.831,3.221,4.238
t1072,1.613,5,7.467,7.806,1.613,3.225,4.838,3.225,4.242
t1073,1.615,5,7.475,7.814,1.615,3.23,4.845,3.23,4.245
t1074,1.617,5,7.484,7.822,1.617,3.234,4.852,3.234,4.249
t1075,1.62,5,7.492,7.83,1.62,3.239,4.859,3.239,4.253
t1076,1.622,5,7.501,7.839,1.622,3.244,4.865,3.244,4.257
t1077,1.624,5,7.509,7.847,1.624,3.248,4.872,3.248,4.261
t1078,1.626,5,7.518,7.855,1.626,3.253,4.879,3.253,4.265
t1079,1.629,5,7.526,7.863,1.629,3.257,4.886,3.257,4.269
t1080,1.631,5,7.534,7.871,1.631,3.262,4.893,3.262,4.273
t1081,1.633,5,7.543,7.88,1.633,3.266,4.9,3.266,4.276
t1082,1.635,5,7.551,7.888,1.635,3.271,4.906,3.271,4.28
t1083,1.638,5,7.56,7.896,1.638,3.276,4.913,3.276,4.284
t1084,1.64,5,7.568,7.904,1.64,3.28,4.92,3.28,4.288
t1085,1.642,5,7.577,7.912,1.642,3.285,4.927,3.285,4.292
t1086,1.645,5,7.585,7.921,1.645,3.289,4.934,3.289,4.296
t1087,1.647,5,7.594,7.929,1.647,3.294,4.941,3.294,4.3
t1088,1.649,5,7.602,7.937,1.649,3.298,4.948,3.298,4.304
t1089,1.651,5,7.61,7.945,1.651,3.303,4.954,3.303,4.307
t1090,1.654,5,7.619,7.953,1.654,3.307,4.961,3.307,4.311
t1091,1.656,5,7.627,7.962,1.656,3.312,4.968,3.312,4.315
t1092,1.658,5,7.636,7.97,1.658,3.317,4.975,3.317,4.319
t1093,1.661,5,7.644,7.978,1.661,3.321,4.982,3.321,4.323
t1094,1.663,5,7.653,7.986,1.663,3.326,4.989,3.326,4.327
t1095,1.665,5,7.661,7.995,1.665,3.33,4.995,3.33,4.331
t1096,1.667,5,7.669,8.003,1.667,3.335,5.002,3.335,4.335
t1097,1.67,5,7.678,8.011,1.67,3.339,5.009,3.339,4.339
t1098,1.672,5,7.686,8.019,1.672,3.344,5.016,3.344,4.342
t1099,1.674,5,7.695,8.027,1.674,3.349,5.023,3.349,4.346
t1100,1.677,5,7.703,8.036,1.677,3.353,5.03,3.353,4.35
t1101,1.679,5,7.712,8.044,1.679,3.358,5.036,3.358,4.354
t1102,1.681,5,7.72,8.052,1.681,3.362,5.043,3.362,4.358
t1103,1.683,5,7.729,8.06,1.683,3.367,5.05,3.367,4.362
t1104,1.686,5,7.737,8.068,1.686,3.371,5.057,3.371,4.366
t1105,1.688,5,7.745,8.077,1.688,3.376,5.064,3.376,4.37
t1106,1.69,5,7.754,8.085,1.69,3.38,5.071,3.38,4.373
t1107,1.693,5,7.762,8.093,1.693,3.385,5.078,3.385,4.377
t1108,1.695,5,7.771,8.101,1.695,3.39,5.084,3.39,4.381
t1109,1.697,5,7.779,8.109,1.697,3.394,5.091,3.394,4.385
t1110,1.699,5,7.788,8.118,1.699,3.399,5.098,3.399,4.389
t1111,1.702,5,7.796,8.126,1.702,3.403,5.105,3.403,4.393
t1112,1.704,5,7.805,8.134,1.704,3.408,5.112,3.408,4.397
t1113,1.706,5,7.813,8.142,1.706,3.412,5.119,3.412,4.401
t1114,1.708,5,7.821,8.151,1.708,3.417,5.125,3.417,4.404
t1115,1.711,5,7.83,8.159,1.711,3.422,5.132,3.422,4.408
t1116,1.713,5,7.838,8.167,1.713,3.426,5.139,3.426,4.412
t1117,1.715,5,7.847,8.175,1.715,3.431,5.146,3.431,4.416
t1118,1.718,5,7.855,8.183,1.718,3.435,5.153,3.435,4.42
t1119,1.72,5,7.864,8.192,1.72,3.44,5.16,3.44,4.424
t1120,1.722,5,7.872,8.2,1.722,3.444,5.167,3.444,4.428
t1121,1.724,5,7.88,8.208,1.724,3.449,5.173,3.449,4.432
t1122,1.727,5,7.889,8.216,1.727,3.453,5.18,3.453,4.435
t1123,1.729,5,7.897,8.224,1.729,3.458,5.187,3.458,4.439
t1124,1.731,5,7.906,8.233,1.731,3.463,5.194,3.463,4.443
t1125,1.734,5,7.914,8.241,1.734,3.467,5.201,3.467,4.447
t1126,1.736,5,7.923,8.249,1.736,3.472,5.208,3.472,4.451
t1127,1.738,5,7.931,8.257,1.738,3.476,5.214,3.476,4.455
t1128,1.74,5,7.94,8.266,1.74,3.481,5.221,3.481,4.459
t1129,1.743,5,7.948,8.274,1.743,3.485,5.228,3.485,4.463
t1130,1.745,5,7.956,8.282,1.745,3.49,5.235,3.49,4.466
t1131,1.747,5,7.965,8.29,1.747,3.495,5.242,3.495,4.47
t1132,1.75,5,7.973,8.298,1.75,3.499,5.249,3.499,4.474
t1133,1.752,5,7.982,8.307,1.752,3.504,5.255,3.504,4.478
t1134,1.754,5,7.99,8.315,1.754,3.508,5.262,3.508,4.482
t1135,1.756,5,7.999,8.323,1.756,3.513,5.269,3.513,4.486
t1136,1.759,5,8.007,8.331,1.759,3.517,5.276,3.517,4.49
t1137,1.761,5,8.016,8.339,1.761,3.522,5.283,3.522,4.494
t1138,1.763,5,8.024,8.348,1.763,3.526,5.29,3.526,4.497
t1139,1.766,5,8.032,8.356,1.766,3.531,5.297,3.531,4.501
t1140,1.768,5,8.041,8.364,1.768,3.536,5.303,3.536,4.505
t1141,1.77,5,8.049,8.372,1.77,3.54,5.31,3.54,4.509
t1142,1.772,5,8.058,8.38,1.772,3.545,5.317,3.545,4.513
t1143,1.775,5,8.066,8.389,1.775,3.549,5.324,3.549,4.517
t1144,1.777,5,8.075,8.397,1.777,3.554,5.331,3.554,4.521
t1145,1.779,5,8.083,8.405,1.779,3.558,5.338,3.558,4.525
t1146,1.781,5,8.091,8.413,1.781,3.563,5.344,3.563,4.529
t1147,1.784,5,8.1,8.422,1.784,3.568,5.351,3.568,4.532
t1148,1.786,5,8.108,8.43,1.786,3.572,5.358,3.572,4.536
t1149,1.788,5,8.117,8.438,1.788,3.577,5.365,3.577,4.54
t1150,1.791,5,8.125,8.446,1.791,3.581,5.372,3.581,4.544
t1151,1.793,5,8.134,8.454,1.793,3.586,5.379,3.586,4.548
t1152,1.795,5,8.142,8.463,1.795,3.59,5.385,3.59,4.552
t1153,1.797,5,8.151,8.471,1.797,3.595,5.392,3.595,4.556
t1154,1.8,5,8.159,8.479,1.8,3.599,5.399,3.599,4.56
t1155,1.802,5,8.167,8.487,1.802,3.604,5.406,3.604,4.563
t1156,1.804,5,8.176,8.495,1.804,3.609,5.413,3.609,4.567
t1157,1.807,5,8.184,8.504,1.807,3.613,5.42,3.613,4.571
t1158,1.809,5,8.193,8.512,1.809,3.618,5.427,3.618,4.575
t1159,1.811,5,8.201,8.52,1.811,3.622,5.433,3.622,4.579
t1160,1.813,5,8.21,8.528,1.813,3.627,5.44,3.627,4.583
t1161,1.816,5,8.218,8.536,1.816,3.631,5.447,3.631,4.587
t1162,1.818,5,8.227,8.545,1.818,3.636,5.454,3.636,4.591
t1163,1.82,5,8.235,8.553,1.82,3.641,5.461,3.641,4.594
t1164,1.823,5,8.243,8.561,1.823,3.645,5.468,3.645,4.598
t1165,1.825,5,8.252,8.569,1.825,3.65,5.474,3.65,4.602
t1166,1.827,5,8.26,8.578,1.827,3.654,5.481,3.654,4.606
t1167,1.829,5,8.269,8.586,1.829,3.659,5.488,3.659,4.61
t1168,1.832,5,8.277,8.594,1.832,3.663,5.495,3.663,4.614
t1169,1.834,5,8.286,8.602,1.834,3.668,5.502,3.668,4.618
t1170,1.836,5,8.294,8.61,1.836,3.672,5.509,3.672,4.622
t1171,1.839,5,8.302,8.619,1.839,3.677,5.516,3.677,4.625
t1172,1.841,5,8.311,8.627,1.841,3.682,5.522,3.682,4.629
t1173,1.843,5,8.319,8.635,1.843,3.686,5.529,3.686,4.633
t1174,1.845,5,8.328,8.643,1.845,3.691,5.536,3.691,4.637
t1175,1.848,5,8.336,8.651,1.848,3.695,5.543,3.695,4.641
t1176,1.85,5,8.345,8.66,1.85,3.7,5.55,3.7,4.645
t1177,1.852,5,8.353,8.668,1.852,3.704,5.557,3.704,4.649
t1178,1.854,5,8.362,8.676,1.854,3.709,5.563,3.709,4.653
t1179,1.857,5,8.37,8.684,1.857,3.714,5.57,3.714,4.656
t1180,1.859,5,8.378,8.693,1.859,3.718,5.577,3.718,4.66
t1181,1.861,5,8.387,8.701,1.861,3.723,5.584,3.723,4.664
t1182,1.864,5,8.395,8.709,1.864,3.727,5.591,3.727,4.668
t1183,1.866,5,8.404,8.717,1.866,3.732,5.598,3.732,4.672
t1184,1.868,5,8.412,8.725,1.868,3.736,5.604,3.736,4.676
t1185,1.87,5,8.421,8.734,1.87,3.741,5.611,3.741,4.68
t1186,1.873,5,8.429,8.742,1.873,3.745,5.618,3.745,4.684
t1187,1.875,5,8.438,8.75,1.875,3.75,5.625,3.75,4.688
t1188,1.877,5,8.446,8.758,1.877,3.755,5.632,3.755,4.691
t1189,1.88,5,8.454,8.766,1.88,3.759,5.639,3.759,4.695
t1190,1.882,5,8.463,8.775,1.882,3.764,5.646,3.764,4.699
t1191,1.884,5,8.471,8.783,1.884,3.768,5.652,3.768,4.703
t1192,1.886,5,8.48,8.791,1.886,3.773,5.659,3.773,4.707
t1193,1.889,5,8.488,8.799,1.889,3.777,5.666,3.777,4.711
t1194,1.891,5,8.497,8.807,1.891,3.782,5.673,3.782,4.715
t1195,1.893,5,8.505,8.816,1.893,3.786,5.68,3.786,4.719
t1196,1.896,5,8.513,8.824,1.896,3.791,5.687,3.791,4.722
t1197,1.898,5,8.522,8.832,1.898,3.796,5.693,3.796,4.726
t1198,1.9,5,8.53,8.84,1.9,3.8,5.7,3.8,4.73
t1199,1.902,5,8.539,8.849,1.902,3.805,5.707,3.805,4.734
t1200,1.905,5,8.547,8.857,1.905,3.809,5.714,3.809,4.738
t1201,1.907,5,8.556,8.865,1.907,3.814,5.721,3.814,4.742
t1202,1.909,5,8.564,8.873,1.909,3.818,5.728,3.818,4.746
t1203,1.911,5,8.573,8.881,1.911,3.823,5.734,3.823,4.75
t1204,1.914,5,8.581,8.89,1.914,3.828,5.741,3.828,4.753
t1205,1.916,5,8.589,8.898,1.916,3.832,5.748,3.832,4.757
t1206,1.918,5,8.598,8.906,1.918,3.837,5.755,3.837,4.761
t1207,1.921,5,8.606,8.914,1.921,3.841,5.762,3.841,4.765
t1208,1.923,5,8.615,8.922,1.923,3.846,5.769,3.846,4.769
t1209,1.925,5,8.623,8.931,1.925,3.85,5.776,3.85,4.773
t1210,1.927,5,8.632,8.939,1.927,3.855,5.782,3.855,4.777
t1211,1.93,5,8.64,8.947,1.93,3.859,5.789,3.859,4.781
t1212,1.932,5,8.648,8.955,1.932,3.864,5.796,3.864,4.784
t1213,1.934,5,8.657,8.964,1.934,3.869,5.803,3.869,4.788
t1214,1.937,5,8.665,8.972,1.937,3.873,5.81,3.873,4.792
